customer_id,customer_since,region,plan_type,login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn
CUST-0725,2025-06-24 17:10:26.719034,North America,Basic,50,261.0,34,383,15,0.2393322865473586,5.896269687651181,41,1.0,3042.468468041317,3042.468468041317,15,104,1,4,Active,0
CUST-0726,2025-06-25 17:10:26.719034,North America,Pro,3,57.0,7,51,6,0.6241134200456544,6.038161499617878,55,8.0,1975.9493662970453,246.99367078713067,14,33,3,2,Active,1
CUST-0727,2025-06-26 17:10:26.719034,Asia,Basic,77,193.0,44,312,18,0.47407626410785764,5.681038730521551,22,12.0,1333.9124039092487,111.1593669924374,10,96,3,0,Active,0
CUST-0728,2025-06-27 17:10:26.719034,Asia,Basic,94,196.0,34,430,1,0.875685127586106,6.49658601680158,17,19.0,849.4719075863786,44.709047767704135,12,71,4,5,Active,0
CUST-0729,2025-06-28 17:10:26.719034,North America,Enterprise,70,99.0,20,255,9,0.27143086427605323,3.3786977749637943,0,25.0,3472.288477498609,138.89153909994437,1,19,4,9,Active,0
CUST-0730,2025-06-29 17:10:26.719034,South America,Basic,81,148.0,38,217,17,0.003702406832416849,3.585172131773567,34,32.0,3230.5393848193003,100.95435577560313,17,34,0,1,Active,0
CUST-0731,2025-06-30 17:10:26.719034,Asia,Enterprise,51,98.0,24,246,16,0.1625612059314151,5.602051808165195,52,12.0,3439.9886041314553,286.6657170109546,9,78,1,8,Active,1
CUST-0732,2025-07-01 17:10:26.719034,North America,Basic,19,283.0,10,31,4,0.34952280116939805,8.260172692872217,57,13.0,1868.9119894859464,143.76246072968817,19,50,4,0,Active,1
CUST-0733,2025-07-02 17:10:26.719034,North America,Basic,42,28.0,32,194,11,0.3157211297704886,1.4487811884476098,30,28.0,1319.4150346280176,47.1219655224292,18,47,2,8,Active,1
CUST-0734,2025-07-03 17:10:26.719034,South America,Basic,35,163.0,15,477,5,0.7913629191228859,6.430637909982214,58,1.0,3801.0094301178174,3801.0094301178174,7,46,0,6,Expired,1
CUST-0735,2025-07-04 17:10:26.719034,Europe,Pro,46,269.0,37,251,8,0.6805606661388378,8.261003282556825,43,6.0,3870.500501326117,645.0834168876862,9,56,4,9,Active,1
CUST-0736,2025-07-05 17:10:26.719034,Asia,Basic,26,117.0,20,372,19,0.29955631961489726,2.4122554483350447,0,8.0,2283.5257060945346,285.4407132618168,12,57,3,1,Active,0
CUST-0737,2025-07-06 17:10:26.719034,South America,Enterprise,69,294.0,3,292,0,0.4577438171662134,1.1352028778250967,2,4.0,3063.4013829889477,765.8503457472369,7,83,4,5,Active,1
CUST-0738,2025-07-07 17:10:26.719034,North America,Basic,93,68.0,37,50,14,0.09555910395833522,3.8144196562731225,2,5.0,1873.8631245163886,374.7726249032777,14,51,3,7,Active,1
CUST-0739,2025-07-08 17:10:26.719034,North America,Enterprise,64,134.0,40,345,5,0.8981464448201008,6.293293360566383,36,25.0,3512.7165285978353,140.5086611439134,15,54,3,1,Expired,0
CUST-0740,2025-07-09 17:10:26.719034,South America,Basic,37,282.0,8,171,18,0.9354248244485341,2.2445485606427296,18,22.0,4180.250767272878,190.01139851240353,15,90,1,4,Active,0
CUST-0741,2025-07-10 17:10:26.719034,Asia,Enterprise,84,116.0,40,169,17,0.9798035353809381,4.83510133875237,28,28.0,3444.2840539048907,123.01014478231752,6,81,1,5,Active,0
CUST-0742,2025-07-11 17:10:26.719034,Europe,Pro,49,254.0,44,483,5,0.8685528307858377,5.970893476368501,24,39.0,2567.7873079672113,65.84070020428747,14,118,4,2,Expired,0
CUST-0743,2025-07-12 17:10:26.719034,Europe,Pro,21,256.0,23,98,12,0.17396088769622553,6.389947852815855,32,23.0,2298.703217866928,99.9436181681273,2,28,4,1,Active,0
CUST-0744,2025-07-13 17:10:26.719034,North America,Enterprise,74,17.0,40,331,0,0.046196483201628835,3.4697054890033763,35,4.0,3215.175058368964,803.793764592241,8,19,2,5,Active,0
CUST-0745,2025-07-14 17:10:26.719034,Asia,Pro,64,150.0,11,21,12,0.579596727412674,4.600266723876622,28,,3402.2563490906377,850.5640872726594,13,27,0,2,Active,0
CUST-0746,2025-07-15 17:10:26.719034,Europe,Pro,5,17.0,46,433,6,0.9126050268831104,8.005053061608027,57,47.0,2798.05992318745,59.53318985505212,6,48,0,1,Active,0
CUST-0747,2025-07-16 17:10:26.719034,Asia,Basic,70,103.0,8,82,14,0.17735136165974286,9.47093224708617,25,21.0,3128.461952785901,148.97437870409053,5,116,4,0,,1
CUST-0748,2025-07-17 17:10:26.719034,Asia,Basic,90,48.0,29,85,11,0.0070429146241418605,8.756922980064315,3,37.0,491.9775256477158,13.296689882370698,5,19,1,7,Expired,0
CUST-0749,2025-07-18 17:10:26.719034,North America,Enterprise,4,90.0,30,355,0,0.8054960460322443,6.078551515600887,48,41.0,4759.30992555021,116.08072989146854,1,97,2,0,Active,0
CUST-0750,2025-07-19 17:10:26.719034,Europe,Pro,39,196.0,10,210,14,0.076795684286734,4.6926352264955185,13,2.0,3955.95758802285,1977.978794011425,9,51,0,4,,0
CUST-0751,2025-07-20 17:10:26.719034,South America,Pro,35,93.0,39,19,3,0.4137060319100304,3.9966095293427637,49,7.0,1875.9000698368513,267.98572426240736,6,7,4,5,Active,1
CUST-0752,2025-07-21 17:10:26.719034,North America,Basic,1,97.0,28,361,12,0.678887337188785,2.1246090947561624,26,49.0,2818.434928658614,57.5190801767064,7,29,1,2,Active,0
CUST-0753,2025-07-22 17:10:26.719034,Europe,Basic,24,251.0,49,235,4,0.23679758545618013,1.9589612249450168,32,16.0,246.14940538074254,15.384337836296408,9,119,1,6,Expired,0
CUST-0754,2025-07-23 17:10:26.719034,Europe,Basic,57,102.0,36,185,1,0.0839625634467267,7.195218624222919,21,17.0,215.72679185531135,12.68981128560655,5,43,1,1,Active,1
CUST-0755,2025-07-24 17:10:26.719034,Europe,Pro,70,95.0,13,285,0,0.7700212284558287,3.3381497455404436,47,20.0,1261.4836922086938,63.07418461043469,14,69,3,6,Active,0
CUST-0756,2025-07-25 17:10:26.719034,Europe,Basic,41,53.0,32,48,15,0.6301750848870414,3.2919551778920213,2,23.0,3451.61119539947,150.07005197389,5,94,1,1,Active,0
CUST-0757,2025-07-26 17:10:26.719034,Europe,Basic,54,146.0,36,69,5,0.9884904844868048,9.983755490300071,22,34.0,4262.217261522058,125.359331221237,8,113,4,4,Active,0
CUST-0758,2025-07-27 17:10:26.719034,Asia,Basic,46,83.0,37,75,15,0.3443080333199593,2.6913336208641585,20,11.0,2800.3375410994436,254.5761400999494,7,107,2,6,Active,0
CUST-0759,2025-07-28 17:10:26.719034,North America,Basic,60,45.0,26,330,13,0.0617623862901997,2.332537835399467,40,34.0,2665.3423705159385,78.39242266223349,13,58,4,2,Active,0
CUST-0760,2025-07-29 17:10:26.719034,Asia,Pro,60,110.0,22,444,2,0.7343500353352957,1.8881670498392855,22,33.0,2017.5245736194152,61.13710829149743,13,8,1,3,Active,0
CUST-0761,2025-07-30 17:10:26.719034,South America,Basic,57,165.0,4,133,14,0.5217334188532456,6.218248106501165,3,26.0,816.3738002305257,31.398992316558683,8,42,2,0,Active,1
CUST-0762,2025-07-31 17:10:26.719034,Europe,Pro,31,,31,173,2,0.21320393138913507,6.650774434018913,20,2.0,600.5869656196718,300.2934828098359,11,76,0,2,Expired,0
CUST-0763,2025-08-01 17:10:26.719034,North America,Basic,84,180.0,18,417,1,0.7817289890047594,4.287051336311937,36,23.0,3805.7920084926204,165.4692177605487,18,42,0,8,Expired,0
CUST-0764,2025-08-02 17:10:26.719034,Europe,Basic,24,,38,420,0,0.20375548584994374,5.81872001960321,42,41.0,4638.242720969912,113.12787124316858,19,13,4,9,Active,0
CUST-0765,2025-08-03 17:10:26.719034,North America,Basic,89,179.0,24,395,8,0.2606616548329366,8.095595778504213,30,22.0,2296.833249767503,104.40151135306832,6,26,2,4,,0
CUST-0766,2025-08-04 17:10:26.719034,Asia,Basic,36,261.0,23,168,8,0.09252855436671914,8.362937514895735,20,34.0,3300.6338369910345,97.07746579385396,2,18,4,7,Active,1
CUST-0767,2025-08-05 17:10:26.719034,North America,Basic,85,64.0,22,66,6,0.39943227903085443,9.621208681440834,25,15.0,4573.143677895897,304.8762451930598,13,42,2,1,Active,0
CUST-0768,2025-08-06 17:10:26.719034,South America,Basic,30,100.0,2,87,2,0.41892922393741894,8.418411873305871,40,10.0,459.66702834138124,45.966702834138125,11,51,2,2,Active,1
CUST-0769,2025-08-07 17:10:26.719034,South America,Pro,24,287.0,31,203,17,0.5145617903482984,6.083572930456839,57,15.0,3854.702451063959,256.9801634042639,1,116,4,6,Active,1
CUST-0770,2025-08-08 17:10:26.719034,North America,Basic,30,110.0,11,294,10,0.7089642671237775,2.616912692531614,34,42.0,3087.91625303412,73.52181554843143,2,113,2,9,Active,1
CUST-0771,2025-08-09 17:10:26.719034,North America,Pro,86,164.0,28,24,6,0.9061009286804258,1.8978720193255816,37,29.0,2997.199522361008,103.35170766762096,17,84,1,3,Active,1
CUST-0772,2025-08-10 17:10:26.719034,North America,Enterprise,92,150.0,46,21,8,0.13773409888780863,1.4906070091977328,23,23.0,1469.7767381230333,63.90333644013188,8,16,2,8,Active,0
CUST-0773,2025-08-11 17:10:26.719034,North America,Pro,7,182.0,32,110,0,0.05434809834865706,6.998732486068453,10,17.0,3422.6278403406077,201.33104943180047,2,101,2,6,Active,1
CUST-0774,2025-08-12 17:10:26.719034,South America,Basic,35,19.0,5,165,13,0.018531233594333285,8.267826298581937,40,,3976.0407965556747,441.7823107284083,6,3,4,0,Expired,1
CUST-0775,2025-08-13 17:10:26.719034,Europe,Basic,55,237.0,38,349,19,0.14362137806881625,5.578155556156711,28,36.0,573.1622430690488,15.92117341858469,5,91,0,3,Active,0
CUST-0776,2025-08-14 17:10:26.719034,North America,Basic,92,274.0,10,134,5,0.6579494857816259,1.4924275735027595,46,9.0,2672.2719405951093,296.9191045105677,16,79,3,9,Expired,1
CUST-0777,2025-08-15 17:10:26.719034,North America,Basic,14,257.0,40,368,6,0.7274770779964966,5.819235171322044,54,16.0,515.3132531271742,32.20707832044839,8,98,2,5,Expired,1
CUST-0778,2025-08-16 17:10:26.719034,South America,Enterprise,10,256.0,46,289,9,0.7865057135281222,9.421743353720954,59,36.0,4364.144356295246,121.2262321193124,19,45,3,5,Active,1
CUST-0779,2025-08-17 17:10:26.719034,South America,Basic,80,164.0,24,414,6,0.24370821190434266,6.378518718392144,2,48.0,2543.107246055173,52.98140095948278,16,22,2,9,Active,1
CUST-0780,2025-08-18 17:10:26.719034,Asia,Basic,16,43.0,35,403,1,0.3058948132615199,8.284847396165333,0,33.0,4041.7487894111796,122.47723604276302,13,104,4,5,Active,1
CUST-0781,2025-08-19 17:10:26.719034,North America,Pro,54,138.0,44,119,3,0.48313464556549945,8.201373835525755,51,31.0,1846.7473319544092,59.57249457917449,7,23,4,4,Expired,1
CUST-0782,2025-08-20 17:10:26.719034,Asia,Pro,95,169.0,48,343,16,0.0631830968602265,9.389161898025876,53,6.0,634.1403518134638,105.6900586355773,16,59,2,2,Active,0
CUST-0783,2025-08-21 17:10:26.719034,South America,Pro,89,98.0,23,366,0,0.6111415232112462,7.93205889084886,18,10.0,217.08152888470028,21.70815288847003,16,62,4,1,Active,1
CUST-0784,2025-08-22 17:10:26.719034,South America,Basic,77,102.0,17,155,9,0.9837350336757578,7.729304626117806,45,16.0,1414.7330076541539,88.42081297838462,12,113,4,2,Active,1
CUST-0785,2025-08-23 17:10:26.719034,Europe,Basic,70,250.0,1,225,18,0.36080631137800256,3.106923984735765,48,4.0,1228.7261648167519,307.18154120418797,14,68,2,8,Active,0
CUST-0786,2025-08-24 17:10:26.719034,North America,Pro,44,126.0,31,407,14,0.7528474750913839,1.5393263978897331,21,22.0,2806.1563503596094,127.55256137998225,18,115,0,2,Expired,1
CUST-0787,2025-08-25 17:10:26.719034,Asia,Basic,73,103.0,31,171,9,0.500033915569608,5.658395185484269,13,13.0,118.47680193789971,9.113600149069208,18,54,2,2,Active,0
CUST-0788,2025-08-26 17:10:26.719034,South America,Basic,45,172.0,42,137,18,0.12781184436038273,2.119907871520797,48,16.0,2607.647016052875,162.9779385033047,16,57,0,0,Expired,1
CUST-0789,2025-08-27 17:10:26.719034,South America,Basic,56,108.0,42,323,11,0.5822374488025863,9.659762886501921,56,29.0,1964.9409926398957,67.75658595309986,16,105,4,1,Active,1
CUST-0790,2025-08-28 17:10:26.719034,Asia,Basic,84,122.0,34,341,15,0.29987426844406495,3.6093228636972574,58,6.0,2889.8401268730663,481.64002114551107,13,23,0,2,Active,0
CUST-0791,2025-08-29 17:10:26.719034,Europe,Basic,82,100.0,9,159,8,0.034403208453458234,8.676497830458638,13,26.0,3515.0634654703194,135.19474867193537,9,111,4,1,,1
CUST-0792,2025-08-30 17:10:26.719034,South America,Basic,57,215.0,22,463,14,0.6349297301177438,4.488621626822134,43,11.0,3174.1188059483966,288.55625508621785,9,60,0,7,Active,1
CUST-0793,2025-08-31 17:10:26.719034,North America,Pro,21,26.0,13,45,16,0.8589323493247276,3.908748248716397,15,24.0,4923.375403173098,205.14064179887907,13,73,0,5,Expired,0
CUST-0794,2025-09-01 17:10:26.719034,South America,Pro,68,283.0,25,182,13,0.34476976689987415,9.416427151389591,32,29.0,699.9440659455865,24.136002273985742,4,88,2,6,Active,1
CUST-0795,2025-09-02 17:10:26.719034,North America,Enterprise,50,182.0,48,429,17,0.3902955472127705,4.269903148776016,12,3.0,2154.387674559595,718.1292248531983,9,85,0,0,Active,0
CUST-0796,2025-09-03 17:10:26.719034,Asia,Basic,33,125.0,18,31,1,0.8910216829672115,4.512591177968228,37,10.0,2129.9053758501227,212.99053758501228,15,105,4,5,Active,0
CUST-0797,2025-09-04 17:10:26.719034,North America,Basic,91,190.0,12,215,3,0.8136088133673559,1.9548260165161824,48,1.0,2091.095486477574,2091.095486477574,14,110,2,1,,1
CUST-0798,2025-09-05 17:10:26.719034,Asia,Basic,7,100.0,40,136,17,0.7149528235517771,7.0340199875425835,11,43.0,3322.353976292915,77.26404596030035,19,55,0,5,,0
CUST-0799,2025-09-06 17:10:26.719034,North America,Pro,70,91.0,17,345,6,0.24879706375314792,3.5995547302976214,54,26.0,2454.242022128145,94.39392392800558,12,117,2,2,Active,1
CUST-0800,2025-09-07 17:10:26.719034,Asia,Pro,15,123.0,15,454,12,0.9102166549666445,6.270437510555565,50,12.0,2591.9884734666857,215.99903945555715,6,80,3,6,Active,0
CUST-0801,2025-09-08 17:10:26.719034,North America,Basic,82,266.0,42,365,14,0.154415757539213,6.322165336478886,37,14.0,2167.4564008123557,154.8183143437397,3,63,2,2,Active,0
CUST-0802,2025-09-09 17:10:26.719034,Europe,Enterprise,32,67.0,15,449,0,0.6267705194172218,7.4727972603619035,38,25.0,4958.580310482627,198.3432124193051,16,56,3,8,Active,0
CUST-0803,2025-09-10 17:10:26.719034,North America,Basic,75,163.0,15,226,10,0.0288011805465187,7.707173375551971,32,8.0,4638.531130607021,579.8163913258776,17,55,3,2,Active,1
CUST-0804,2025-09-11 17:10:26.719034,North America,Pro,20,125.0,39,105,9,0.6437198063249459,5.6300719096138545,32,43.0,1545.5437049282111,35.94287685879561,16,25,2,6,Active,0
CUST-0805,2025-09-12 17:10:26.719034,Europe,Pro,88,275.0,13,426,4,0.27714435187335984,3.978927528430627,28,4.0,566.8536845856693,141.71342114641732,6,26,4,3,,1
CUST-0806,2025-09-13 17:10:26.719034,South America,Enterprise,15,212.0,17,438,15,0.44967697718372,8.537058053512606,4,28.0,4200.425972952628,150.01521331973672,8,49,4,7,Active,1
CUST-0807,2025-09-14 17:10:26.719034,South America,Pro,48,50.0,32,173,10,0.3452645520570531,3.7887908446763623,5,7.0,4985.879554614365,712.2685078020521,19,63,4,1,Expired,0
CUST-0808,2025-09-15 17:10:26.719034,North America,Enterprise,71,114.0,9,157,5,0.1727567562462099,5.567581850223983,30,10.0,1470.118381257831,147.0118381257831,2,45,1,7,Active,1
CUST-0809,2025-09-16 17:10:26.719034,Europe,Basic,21,202.0,40,27,8,0.6219807900938741,4.611273248833552,15,36.0,1795.3467799504135,49.87074388751149,14,73,3,8,Active,0
CUST-0810,2025-09-17 17:10:26.719034,North America,Enterprise,42,287.0,20,303,12,0.8819755551406074,8.695705473727193,30,2.0,4708.749575611163,2354.3747878055815,12,79,2,7,,1
CUST-0811,2025-09-18 17:10:26.719034,Asia,Basic,26,246.0,26,204,7,0.9590842422824034,4.8872667803124585,24,26.0,3558.5362948354186,136.86678057059302,17,39,4,5,Active,0
CUST-0812,2025-09-19 17:10:26.719034,Asia,Enterprise,14,230.0,27,160,13,0.19234636315391507,4.474892699537358,47,14.0,1485.2352755803845,106.08823397002746,15,97,4,9,Expired,1
CUST-0813,2025-09-20 17:10:26.719034,North America,Pro,57,77.0,21,489,0,0.7173727740629734,7.208413236078737,45,16.0,2909.421991506736,181.838874469171,18,65,2,0,,1
CUST-0814,2025-09-21 17:10:26.719034,South America,Enterprise,37,206.0,18,374,16,0.6643393666056823,6.421969988752984,32,43.0,4721.705601027638,109.80710700064274,16,69,3,6,Active,1
CUST-0815,2025-09-22 17:10:26.719034,South America,Basic,58,265.0,13,132,4,0.34337778957457255,1.9652215014626147,12,42.0,4060.947403659435,96.68922389665322,13,56,2,0,Active,0
CUST-0816,2025-09-23 17:10:26.719034,North America,Pro,21,148.0,16,409,1,0.019099199353725838,5.573519257095669,51,17.0,3711.7452415060116,218.33795538270655,17,9,1,6,Active,1
CUST-0817,2025-09-24 17:10:26.719034,North America,Pro,82,158.0,9,196,8,0.6897912473128661,7.619305494999229,9,46.0,3687.6115955178416,80.16546946777916,8,108,1,1,Active,0
CUST-0818,2025-09-25 17:10:26.719034,Asia,Pro,69,108.0,12,462,3,0.9454948605595002,9.928672881322207,23,22.0,898.3214182184289,40.83279173720131,1,70,2,7,Active,1
CUST-0819,2025-09-26 17:10:26.719034,South America,Basic,3,85.0,44,461,16,0.6321201219156514,6.662321505732872,9,4.0,4125.159383747403,1031.2898459368507,3,28,3,1,Active,1
CUST-0820,2025-09-27 17:10:26.719034,North America,Basic,87,291.0,38,158,16,0.4352927241876341,4.33263759797186,40,19.0,1387.831975892856,73.04378820488716,16,45,4,2,Active,1
CUST-0821,2025-09-28 17:10:26.719034,Asia,Basic,90,118.0,19,113,17,0.5251538941116284,3.0353643982190657,30,2.0,4652.529622928632,2326.264811464316,2,26,1,2,Active,0
CUST-0822,2025-09-29 17:10:26.719034,South America,Basic,37,197.0,7,252,15,0.19962880765991753,8.855472107379882,12,,1829.553555158777,46.91162961945582,15,28,1,0,Active,0
CUST-0823,2025-09-30 17:10:26.719034,Europe,Enterprise,88,,35,471,7,0.7505441637537376,8.331086909021526,2,9.0,4289.72538124086,476.6361534712066,1,40,3,4,Active,0
CUST-0824,2025-10-01 17:10:26.719034,Asia,Basic,49,163.0,48,240,10,0.746419830009849,3.1053053870144636,58,19.0,1338.5051376438291,70.44763882335943,9,15,1,4,Active,1
CUST-0825,2025-10-02 17:10:26.719034,South America,Enterprise,19,49.0,18,488,17,0.14551730038742494,2.805688811319161,49,16.0,2577.48941354538,161.09308834658626,16,6,1,9,Active,0
CUST-0826,2025-10-03 17:10:26.719034,South America,Basic,89,,16,215,9,0.8779783824996591,7.43623099130058,51,25.0,543.3576244904121,21.734304979616486,4,27,3,4,Active,0
CUST-0827,2025-10-04 17:10:26.719034,Asia,Basic,85,141.0,39,207,12,0.26918973947330527,3.834568557268835,33,48.0,3303.9933259509085,68.83319429064393,12,38,2,8,Active,1
CUST-0828,2025-10-05 17:10:26.719034,Europe,Pro,12,288.0,4,405,16,0.9822560609366149,3.75758918525762,48,18.0,4182.035583082523,232.33531017125128,1,68,4,5,Active,1
CUST-0829,2025-10-06 17:10:26.719034,Asia,Pro,61,93.0,25,409,17,0.3829030140372458,2.370612223608897,27,23.0,3595.0519336990565,156.30660581300245,1,75,4,5,Active,1
CUST-0830,2025-10-07 17:10:26.719034,South America,Basic,41,251.0,32,346,9,0.17788405873449964,3.3757796773884694,18,21.0,2621.0599795639,124.81237997923333,7,85,1,2,Expired,1
CUST-0831,2025-10-08 17:10:26.719034,North America,Pro,33,125.0,40,96,15,0.3517201113456523,4.847568018333846,22,11.0,235.12823422128287,21.375294020116623,18,64,4,4,Active,1
CUST-0832,2025-10-09 17:10:26.719034,North America,Pro,50,118.0,13,151,19,0.44018032869719315,7.59554503545174,44,39.0,4667.870625782583,119.68899040468162,15,30,2,9,Active,1
CUST-0833,2025-10-10 17:10:26.719034,Asia,Basic,68,230.0,45,326,4,0.06930777303829483,4.026772849723748,31,41.0,3530.392847407387,86.10714261969237,13,82,1,6,,0
CUST-0834,2025-10-11 17:10:26.719034,South America,Enterprise,71,50.0,17,208,12,0.5782183812232895,3.9574390553185843,12,4.0,3731.8625494430116,932.9656373607529,16,99,4,2,Expired,1
CUST-0835,2025-10-12 17:10:26.719034,North America,Enterprise,86,156.0,49,55,17,0.5976324398689004,3.5642192729719224,32,25.0,3975.456071798928,159.0182428719571,7,3,0,1,Active,1
CUST-0836,2025-10-13 17:10:26.719034,South America,Pro,33,121.0,37,297,16,0.7389304553494722,5.304553007599387,33,32.0,3741.2396953787775,116.9137404805868,16,62,0,4,Active,1
CUST-0837,2025-10-14 17:10:26.719034,Asia,Basic,81,112.0,6,24,8,0.029169892290743293,2.6257302814718377,32,30.0,2211.1696588506848,73.70565529502282,13,12,0,2,Active,1
CUST-0838,2025-10-15 17:10:26.719034,North America,Pro,24,55.0,19,53,13,0.5412382144338301,5.37067660628913,55,,3670.7729281468546,81.57273173659677,14,91,0,4,Active,1
CUST-0839,2025-10-16 17:10:26.719034,South America,Basic,61,280.0,13,410,16,0.052907433270664384,7.3375800057522085,4,26.0,3128.8836711735416,120.34167966052084,17,117,0,8,,0
CUST-0840,2025-10-17 17:10:26.719034,North America,Basic,61,204.0,26,178,3,0.7011442199666534,1.2681145362935995,55,36.0,4271.541505007244,118.65393069464568,12,30,1,9,Active,1
CUST-0841,2025-10-18 17:10:26.719034,Asia,Basic,98,289.0,14,319,17,0.05572798570098447,1.088014422751857,2,34.0,4014.2744785334785,118.06689642745525,13,85,3,0,Expired,0
CUST-0842,2025-10-19 17:10:26.719034,South America,Basic,28,292.0,31,53,19,0.9117278483416327,1.676106191390583,59,9.0,216.45816851162684,24.05090761240298,15,38,3,3,Active,1
CUST-0843,2025-10-20 17:10:26.719034,North America,Enterprise,58,49.0,4,107,14,0.7020825668844966,5.820940555553009,6,,1900.6465807597003,158.38721506330836,4,85,1,9,,0
CUST-0844,2025-10-21 17:10:26.719034,Asia,Pro,43,198.0,39,270,10,0.5073897650851571,8.69009574866863,23,,183.2335993976339,91.61679969881695,2,60,1,4,Active,0
CUST-0845,2025-10-22 17:10:26.719034,North America,Pro,41,173.0,8,118,11,0.44150392328117494,1.0439601941822674,21,38.0,519.3538745828287,13.667207225863912,18,38,2,1,Active,1
CUST-0846,2025-10-23 17:10:26.719034,North America,Basic,39,33.0,25,292,8,0.13067263041326238,9.42995174126213,44,5.0,3011.0395027980207,602.2079005596041,2,104,3,1,Active,0
CUST-0847,2025-10-24 17:10:26.719034,Europe,Basic,86,33.0,13,381,12,0.2909993895646631,1.9565066041348222,22,5.0,4370.370887599644,874.0741775199289,15,15,0,0,Active,0
CUST-0848,2025-10-25 17:10:26.719034,Europe,Basic,49,13.0,32,352,14,0.8689591050208962,8.577851752524037,29,22.0,607.9255459592434,27.632979361783793,19,18,1,7,Active,0
CUST-0849,2025-10-26 17:10:26.719034,Asia,Enterprise,17,299.0,38,113,14,0.9044528115624939,5.345692884846521,59,5.0,2260.9355444594894,452.1871088918979,15,52,0,1,Expired,1
CUST-0850,2025-10-27 17:10:26.719034,Europe,Basic,98,190.0,38,265,4,0.0007477083705310639,6.934216485509595,17,,4555.285734984154,1138.8214337460386,10,29,3,2,Active,0
CUST-0851,2025-10-28 17:10:26.719034,Asia,Enterprise,70,257.0,28,388,18,0.5941363914775513,5.596146860024642,31,9.0,4073.361908521223,452.5957676134692,11,112,4,1,Expired,0
CUST-0852,2025-10-29 17:10:26.719034,Europe,Pro,70,125.0,30,215,19,0.7193006090251136,5.293434026614191,55,29.0,2603.1428033649904,89.76354494362036,10,102,4,3,Active,0
CUST-0853,2025-10-30 17:10:26.719034,North America,Basic,98,288.0,3,344,13,0.6187469824576063,8.514094855279524,52,22.0,3860.141482250867,175.4609764659485,5,60,1,0,Active,0
CUST-0854,2025-10-31 17:10:26.719034,Asia,Pro,65,78.0,28,52,16,0.08167976486635398,7.802977416110347,6,27.0,2618.2419324822395,96.97192342526813,9,21,2,2,,0
CUST-0855,2025-11-01 17:10:26.719034,Asia,Basic,74,263.0,3,362,17,0.21772489879890222,5.350620128707037,32,10.0,798.8807630414153,79.88807630414153,19,17,0,4,Active,0
CUST-0856,2025-11-02 17:10:26.719034,North America,Enterprise,85,190.0,45,254,2,0.25034026738138604,2.0047233645645544,4,16.0,632.4332049761787,39.52707531101117,13,105,1,9,Active,0
CUST-0857,2025-11-03 17:10:26.719034,Asia,Enterprise,5,178.0,34,296,1,0.8317246313050897,2.038626633829673,48,42.0,949.9574780146781,22.61803519082567,18,115,2,0,Active,0
CUST-0858,2025-11-04 17:10:26.719034,Asia,Basic,2,258.0,16,364,0,0.46319943630892046,8.21385514647168,27,42.0,1761.1012538787406,41.93098223520811,17,18,0,3,Active,0
CUST-0859,2025-11-05 17:10:26.719034,Europe,Basic,22,197.0,22,282,9,0.4868282119412368,5.764515592127801,7,10.0,4653.341045693353,465.33410456933535,6,57,3,5,Expired,0
CUST-0860,2025-11-06 17:10:26.719034,Asia,Pro,57,63.0,32,485,18,0.9348930465545086,5.334302261974264,14,6.0,4000.395284131471,666.7325473552452,10,119,4,3,Active,1
CUST-0861,2025-11-07 17:10:26.719034,South America,Enterprise,66,147.0,38,92,16,0.6370858888547155,7.125101572246436,51,49.0,2169.6797905193243,44.279179398353556,2,37,2,6,Active,0
CUST-0862,2025-11-08 17:10:26.719034,North America,Basic,74,177.0,8,119,11,0.8986677015526638,8.729574250728342,3,5.0,2470.4527818399943,494.09055636799883,6,60,0,6,Expired,1
CUST-0863,2025-11-09 17:10:26.719034,Europe,Pro,98,112.0,8,447,0,0.45650885534153296,6.659858299719747,33,6.0,1335.39119375541,222.565198959235,13,38,1,5,Active,1
CUST-0864,2025-11-10 17:10:26.719034,Europe,Pro,16,94.0,6,199,11,0.14943625851829423,7.865631121118311,4,47.0,3524.7212527959296,74.99406920842404,18,12,0,8,Active,0
CUST-0865,2025-11-11 17:10:26.719034,South America,Pro,51,221.0,14,480,16,0.9299355940740857,7.887434717052613,32,25.0,4015.8007005955697,160.63202802382278,7,75,1,1,,1
CUST-0866,2025-11-12 17:10:26.719034,North America,Basic,39,12.0,32,297,2,0.45870511566753824,4.206353039136632,56,4.0,1202.134431381207,300.53360784530173,2,112,4,9,Active,1
CUST-0867,2025-11-13 17:10:26.719034,North America,Pro,86,188.0,35,433,10,0.18163142187882186,3.4667487607689615,4,40.0,218.68990269446218,5.467247567361555,14,116,4,7,Expired,0
CUST-0868,2025-11-14 17:10:26.719034,Europe,Enterprise,76,47.0,10,406,16,0.30239574030392224,8.210476604576428,37,48.0,3123.2058263832223,65.06678804965047,5,113,0,7,Active,1
CUST-0869,2025-11-15 17:10:26.719034,Asia,Basic,88,248.0,3,260,2,0.050802589688942246,4.394609126058191,33,32.0,2816.93547448523,88.02923357766343,18,84,0,9,Expired,1
