login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn,region_Europe,region_North America,region_South America,plan_type_Enterprise,plan_type_Pro,engagement_score,customer_value_score,friction_score,adoption_score
5,156.0,32,211,7,0.7863316553950405,4.485214433831275,26,12.0,4892.437516846312,407.70312640385936,16,25,1,4,1,0,0,0,0,0,1,0.3726421266793937,82.63230865243153,5,4.356835673829465
55,72.0,8,221,8,0.4051080545878567,8.0596509904756,38,35.0,4051.9887124508537,115.7711060700244,10,77,3,4,1,1,0,0,0,0,0,0.34344261673454224,42.773308395673375,7,6.244254352953231
2,22.0,22,15,12,0.002708149820452,5.436066570261425,14,11.0,2782.9672533558105,252.9970230323464,18,33,4,4,1,1,0,1,0,0,0,0.1648482642271462,52.87924154150158,8,2.8683338863331174
62,198.0,6,121,8,0.8499464959451885,2.627870719828027,25,44.0,4735.730987940353,107.63024972591712,15,89,3,1,1,0,0,1,0,0,0,0.485901951740461,74.9864682755739,4,2.5263602096134123
91,151.0,12,385,3,0.3808903626246626,7.612856302198099,0,4.0,2529.3253273255823,632.3313318313956,17,72,0,4,1,1,0,0,0,0,1,0.5926511721542778,45.38979594751144,4,7.664143581960773
21,217.0,47,388,16,0.496042726016583,3.269295602550492,55,25.0,4436.661497468165,177.4664598987266,10,69,1,2,1,1,0,0,0,1,0,0.5903293393976623,46.83396325742296,3,5.52242335237745
79,123.0,40,456,15,0.0077666421539687,5.417292711412386,3,48.0,1797.1424581670694,37.44046787848061,3,6,2,3,1,0,0,0,1,1,0,0.6875012496130509,5.691259333319597,5,7.2777846322593
21,31.0,36,332,14,0.492092010350098,1.6797994224121684,28,32.0,1899.425493186429,59.35704666207592,16,23,1,1,1,0,0,0,1,0,0,0.3363603270435569,32.08092348135929,2,4.166553017819311
10,223.0,15,115,2,0.9864874015717296,6.56079988970833,56,20.0,2096.4721080249465,104.82360540124732,6,116,0,3,0,1,0,0,0,0,1,0.35598659449591125,13.278375787760707,3,4.432704554072602
87,180.0,28,148,19,0.2782676608187696,6.992719895946495,0,31.0,2737.6619732567983,88.31167655667092,3,30,2,8,1,1,0,0,1,0,0,0.7035457296326861,8.66973243326682,10,4.979325879836975
58,63.0,49,308,4,0.3954182702423781,4.408067889755052,42,4.0,2771.916448292132,692.979112073033,9,78,2,7,1,1,0,0,1,0,0,0.5975541366845715,26.33463243689856,9,5.290206289566905
39,135.0,45,410,4,0.6871899964686766,9.589805022889664,49,38.0,2487.0306191686504,65.4481741886487,11,54,3,2,0,0,1,0,0,1,0,0.5685374666741126,28.87875281338676,5,8.903118944310563
5,286.0,18,105,19,0.8147936675236587,8.867520293338615,45,47.0,1536.9448581800057,32.70095442936182,13,87,4,0,0,1,0,0,1,0,0,0.4173626235738037,21.091441115147916,4,5.485864355086141
65,213.0,2,397,14,0.4173916240061003,7.371468241659953,21,1.0,4636.760259306247,4636.760259306247,18,11,3,0,0,0,0,1,0,0,0,0.48858353516738606,88.10321624382493,3,7.663690032653624
13,203.0,13,456,17,0.3096688704012925,7.422868670443684,10,3.0,2947.044625772779,982.3482085909264,4,31,2,5,1,0,0,0,1,0,0,0.33579601902583267,12.443751212499935,7,8.280572611774948
85,178.0,45,461,14,0.9378257999850672,3.271615434479361,9,37.0,2044.618688796059,55.25996456205564,8,6,2,2,1,0,0,0,1,0,0,0.7975398652417286,17.26660401766692,4,6.255046194193588
90,161.0,15,346,1,0.6771449666716692,6.9113370797960405,58,22.0,3259.3730341106548,148.1533197323025,13,11,4,3,1,1,0,0,0,0,0,0.6170115598687027,44.72826338262459,7,6.922602407633491
85,44.0,20,306,12,0.119021304493141,2.783856387119677,16,0.0,3842.154121470928,226.0090659688781,10,77,1,0,1,1,0,1,0,0,1,0.5100304802168156,40.558267755386,1,4.458060458088896
53,193.0,29,476,3,0.0689278781346486,2.296029015278399,35,14.0,4804.033160258933,343.14522573278094,2,12,4,7,0,1,0,0,1,0,0,0.5853379194994102,10.142397054334786,11,5.9175535857955115
82,295.0,42,398,9,0.483549850790369,9.995211047823222,55,41.0,2502.7503197152373,61.04269072476188,8,118,3,0,1,0,0,0,1,1,0,0.8844426105295671,21.135480646055406,3,8.985581475815419
45,66.0,29,425,12,0.2200900660472724,6.601383383258567,46,35.0,569.3715666502864,16.26775904715104,6,66,1,4,1,1,1,0,0,1,0,0.4255899380122982,3.606215220278324,5,7.55920872569742
32,231.0,3,223,9,0.2539847533762535,4.878890853914715,25,13.0,2209.4213491683413,169.95548839756472,16,53,3,5,1,1,0,0,1,0,0,0.3794328514825409,37.316692597320134,8,4.673914364833109
36,151.0,19,463,8,0.8776921788278482,3.593480705955562,47,35.0,2400.0631016528223,68.57323147579493,18,99,4,1,1,1,0,0,1,0,0,0.41328609278919837,45.60366864328273,5,6.4360189100920095
81,28.0,3,300,7,0.0895660243163106,6.435283992960047,20,43.0,4486.000450146513,104.3255918638724,17,119,1,6,1,1,1,0,0,0,0,0.37373371969645264,80.50314558305307,7,6.2236540205281194
99,273.0,14,31,2,0.7153641152288897,1.4463415739807752,12,2.0,1980.055834630136,990.027917315068,6,36,4,6,1,0,0,0,0,0,1,0.7596273291925466,12.541032791386062,10,1.0337920294753575
60,291.0,40,202,15,0.271142253380588,1.852128914543156,8,47.0,4767.088081786821,101.42740599546428,13,17,0,0,0,0,0,0,1,0,0,0.7792954457550731,65.4185848194916,0,2.950112553463963
11,122.0,4,477,13,0.7603282214041377,1.295710279663567,10,13.0,2430.8082194945305,186.98524765342543,14,28,2,3,0,0,1,0,0,0,1,0.19134226711866464,35.923889181913324,5,5.427414258068256
63,39.0,11,159,8,0.7224113844635446,5.492528499363956,10,16.0,4869.164699884856,304.32279374280347,10,92,1,3,1,0,0,1,0,0,0,0.36102282810357345,51.39952209085218,4,4.339450622427469
21,144.0,31,377,10,0.007391901444293,6.405459662684643,5,18.0,50.90962244350135,2.828312357972297,11,22,2,4,1,0,0,0,0,0,1,0.41912600856700233,0.5911492970923592,6,6.980284941562762
52,76.0,43,256,2,0.5091354129215991,1.5623178522203878,0,7.0,4495.08872028367,642.1555314690958,13,102,0,0,1,0,0,1,0,0,0,0.5496204968254658,61.68594699194136,0,3.346289186631236
55,74.0,32,276,4,0.1393194823780463,7.491020207490249,53,45.0,4656.29105519732,103.47313455994043,12,7,1,0,1,0,0,1,0,0,0,0.49238808120795696,58.98288097555089,1,6.511041165869373
26,34.0,27,470,9,0.8662270305786768,3.07355564363108,5,36.0,4805.494469468415,133.48595748523374,9,15,2,6,0,1,1,0,0,1,0,0.3044703398740666,45.6546699338545,8,6.246196659490891
68,46.0,30,260,12,0.8715858828624066,7.166813083928795,12,41.0,75.2519055313281,1.8354123300323928,4,96,2,8,1,0,0,0,1,0,1,0.504574790289076,0.31774747572844986,10,6.188616962806081
34,10.0,43,499,3,0.418345807493758,9.83707426031721,21,30.0,866.7871743860419,28.89290581286806,7,11,1,0,1,0,1,0,0,0,0,0.41067248831223985,6.4049409877803845,1,9.918537130158604
52,46.0,2,12,12,0.4443956184510805,7.219952830484661,55,42.0,3272.2848704352486,77.91154453417259,2,24,2,1,1,1,1,0,0,1,0,0.26849975421403993,6.908531087045599,3,3.7302168962042543
82,150.0,49,402,11,0.3032829394045271,8.948737476312477,30,41.0,137.1087317581846,3.3441154087362097,7,67,2,5,1,1,1,0,0,0,0,0.781814803553934,1.013136052044847,7,8.502424850380688
99,241.0,9,325,4,0.716606298960031,9.533786560687606,21,7.0,327.40889092073866,46.77269870296266,9,30,1,5,1,1,1,0,0,1,0,0.6969080608832161,3.11055291882361,6,8.023406306395907
93,145.0,28,85,9,0.3586613630264591,5.38075943517084,36,15.0,1113.1835797302751,74.21223864868502,5,70,2,1,1,0,0,0,0,0,1,0.6926710970189232,5.87545375070936,3,3.5420831243990474
52,197.0,31,96,8,0.2677924745226337,7.320924814777362,46,0.0,2567.074446031982,64.17686115079955,15,66,2,8,1,0,0,0,1,0,0,0.5975557913446112,40.647546703689194,10,4.622386255084072
29,137.0,34,279,19,0.4322310595045082,8.667723282002576,26,19.0,2734.0537707413696,143.8975668811247,18,61,3,3,1,0,0,1,0,0,0,0.46279317645777274,51.94983503889679,6,7.129452823366018
38,210.0,15,234,6,0.0914875183874587,4.209480215869475,49,43.0,180.9630027395867,4.208441924176435,4,78,3,6,1,0,0,1,0,0,0,0.4560744293663548,0.7641073925603943,9,4.449429486692253
42,136.0,48,27,1,0.7466032046442038,3.352575849043554,51,37.0,860.1325813998404,23.24682652432001,19,41,0,5,0,1,0,0,1,0,1,0.6000293702157056,17.251371036506473,5,1.9468290066861056
21,266.0,25,122,6,0.0125964012717869,9.519387155005049,13,2.0,2503.53130993993,1251.765654969965,7,82,3,2,1,0,0,1,0,0,1,0.5047993414453041,18.499316527824238,5,5.982138467282083
42,173.0,36,260,7,0.6444850615205939,7.536731503319362,46,42.0,2973.7636985075924,70.8038975835141,8,51,3,7,1,0,0,0,1,0,0,0.5636837282800016,25.113142370070957,10,6.373576172501364
13,44.0,8,242,6,0.1828645267548724,2.977139200382437,57,48.0,750.5244654662147,15.635926363879472,17,44,0,6,1,1,0,1,0,0,0,0.14565200155262267,13.468473973313234,6,3.913419299590016
64,203.0,9,338,13,0.2324040462144131,5.041750534085021,4,13.0,2000.218645615384,153.8629727396449,13,95,2,8,1,0,1,0,0,1,0,0.5173668291680714,27.44893127224791,10,5.907648814136699
17,200.0,37,288,18,0.6356319986400399,8.168065925840285,57,40.0,4522.963168219592,113.0740792054898,11,13,2,2,0,0,0,1,0,1,0,0.4958863772528368,52.519472141733544,4,6.969804506006315
9,113.0,48,211,4,0.9929434657829072,5.923566918265979,35,41.0,4994.507442360398,121.81725469171704,1,90,3,0,0,0,0,0,1,0,1,0.44361911380544916,5.272265602816836,3,5.0760119160468165
41,32.0,45,92,17,0.7777174890725507,6.849568883493001,31,43.0,4936.200129607395,114.79535185133476,2,108,0,1,1,0,0,0,1,0,0,0.4732737931495695,10.421431323225624,1,4.34662812912125
1,274.0,39,134,19,0.2258396322233919,7.783913818405471,33,43.0,4409.555806331493,102.5478094495696,17,12,2,0,1,0,0,0,1,0,0,0.5177323022043518,79.13131462617383,2,5.234642279944218
2,299.0,32,184,11,0.1760247550411338,6.598082699280825,6,31.0,1979.3538388702293,63.85012383452354,5,82,4,4,1,0,0,0,1,0,0,0.5039991754277469,10.447155481209053,8,5.142728724389912
60,269.0,17,78,16,0.8662328702676704,5.860713897299762,41,16.0,3436.005717453173,214.7503573408233,6,9,1,9,1,0,0,0,1,1,0,0.6164055406291431,21.762548116235024,10,3.7119200749023857
48,84.0,35,56,12,0.4441839479215043,7.746528559489961,47,42.0,2088.7952166431514,49.73321944388456,7,113,1,1,1,1,0,0,0,0,0,0.49250604467995773,15.434711649527571,2,4.434386524233958
29,81.0,37,381,1,0.1370528028281554,7.548067318889807,9,44.0,3246.149863852772,73.77613326938118,15,85,1,2,0,0,0,0,0,0,1,0.42497323242664853,51.40015647075862,3,7.591668929985985
97,268.0,19,265,12,0.8622114233219381,6.66885160164861,49,6.0,1554.0680301377213,259.0113383562869,19,48,3,7,1,1,0,1,0,0,0,0.7771420436016709,31.1693857245198,10,5.98973642206679
10,197.0,44,224,6,0.8160923529142614,4.238104720437367,16,28.0,3034.9492455155564,108.39104448269843,16,49,1,9,1,1,0,0,1,0,1,0.5074506583823354,51.259696610609495,10,4.3635413381745956
58,182.0,29,39,9,0.9839063638971636,4.652308829802444,29,32.0,2623.554897798721,81.98609055621003,13,53,1,4,1,1,0,1,0,0,1,0.5945031504037714,36.00295309540565,5,2.7169359780274744
60,299.0,7,290,5,0.909743686712684,9.733946939956876,20,44.0,132.15652640786777,3.003557418360632,5,56,4,3,1,0,0,0,1,1,0,0.5852813852813853,0.6975305537222967,7,7.772785093224931
21,54.0,28,421,2,0.8517903386605417,2.0114733906237325,59,10.0,3955.607489693108,395.5607489693108,3,40,2,4,1,0,0,0,1,0,0,0.3104576582837452,12.526768783608563,6,5.224173569059361
28,70.0,9,491,2,0.0525743978110031,3.416544255275518,12,18.0,69.37018290332652,3.853899050184807,3,107,4,9,1,0,0,0,0,0,0,0.23846746766001425,0.21968414307305967,13,6.628111806996476
75,92.0,28,246,17,0.104415369498118,5.431615832839022,0,4.0,1472.8481518439758,368.21203796099394,19,24,3,5,1,0,0,0,0,0,0,0.5667665667665668,29.540387723182647,8,5.180737776138949
34,132.0,6,257,10,0.5689831943041228,8.530567175294072,0,9.0,39.56108661547182,4.39567629060798,14,98,1,6,1,0,1,0,0,1,0,0.3065499028231947,0.5846566093090677,7,6.8404338882482385
8,25.0,29,377,19,0.5314792462818209,2.4730809735675505,46,7.0,1887.2450523430389,269.60643604900554,16,72,2,8,1,1,0,0,0,1,0,0.23495786477152938,31.87519822808258,10,5.014095597004216
59,75.0,17,34,4,0.4579632144895355,3.492591563121489,32,8.0,325.17103553905514,40.64637944238189,17,108,1,0,0,1,1,0,0,0,1,0.41771630715730096,5.8353296002317,1,2.0869771442861955
86,154.0,16,83,18,0.3967893254145842,1.5921839601571508,37,43.0,4568.419724487893,106.24231917413704,4,117,1,3,1,0,1,0,0,0,1,0.5999489813154409,19.289927946339798,4,1.6277553067318822
72,171.0,23,215,18,0.4312104848643289,7.3538673944573665,24,7.0,2084.2396828627143,297.7485261232449,13,33,3,8,1,1,1,0,0,0,1,0.6032973237942182,28.601949059518567,11,5.831242314463152
49,243.0,31,499,14,0.5692979341347952,3.143884919280545,25,41.0,2302.883916573406,56.16790040422942,8,23,1,4,1,0,1,0,0,0,0,0.6315884253772452,19.447628501107317,5,6.5719424596402725
79,153.0,3,323,15,0.0020765176000812,4.498072756038554,12,40.0,1755.7526780933658,43.89381695233415,19,77,0,7,1,0,1,0,0,1,0,0.4910709718163135,35.214502453603,7,5.48550932391106
17,197.0,21,103,8,0.2607087741328522,4.99331302326701,58,3.0,3141.2557094668136,1047.085236488938,5,54,2,0,1,1,0,1,0,0,0,0.3949171601345514,16.57974747040012,2,3.528720639890018
60,22.0,26,384,3,0.5182797206887111,9.0218254204581,27,17.0,3924.196501924837,230.8350883485198,2,53,2,3,1,0,0,0,0,0,0,0.42368149448894793,8.284863512392599,5,8.358608101010613
87,193.0,36,136,14,0.7222160986736462,4.701972612981131,32,2.0,3244.2522478144,1622.1261239071998,15,49,0,8,0,0,1,0,0,0,1,0.7655687997302905,51.37010925624771,8,3.7137117573923693
88,120.0,42,434,11,0.1741566923953963,2.3070251792372414,36,15.0,3743.5535207916864,249.5702347194457,2,78,3,0,0,1,0,0,1,0,0,0.7330997504910549,7.903485453871377,3,5.5022099844082
45,299.0,37,34,2,0.546881173787433,5.718834445061089,40,46.0,4530.80858091121,98.49583871546108,11,78,1,0,1,0,0,0,0,0,0,0.7083487940630797,52.61057103375922,1,3.2000985852559953
83,224.0,22,343,13,0.7144596838857817,9.666621951837667,29,29.0,4319.097193040429,148.93438596691135,13,80,1,3,1,0,0,0,0,0,1,0.6947965767841544,59.27082135235836,4,8.270184723413823
69,129.0,42,364,16,0.4446276579139047,6.469170769457299,56,48.0,3373.551679240942,70.28232665085297,10,49,2,2,1,1,1,0,0,0,0,0.6653621740578262,35.611640753469835,4,6.881879973907006
32,64.0,12,125,18,0.027081133670051,9.850484984145153,48,22.0,1081.0434348930987,49.1383379496863,3,102,3,6,1,1,0,1,0,0,1,0.26697636387077384,3.423489612968269,9,6.1777475020926165
44,36.0,42,57,5,0.4492681584656367,8.56996578044983,47,4.0,3192.137226699225,798.0343066748062,5,60,3,2,1,1,1,0,0,0,0,0.4710410362584276,16.8483033552591,5,4.8561251747940535
65,127.0,13,235,3,0.2964448877441531,1.3236918059207152,7,6.0,2535.3546477451496,422.5591079575249,3,103,3,0,1,1,0,1,0,0,0,0.4696428485248361,8.029057872780719,3,3.016555321798033
87,151.0,11,275,6,0.9296496077013284,6.925596358393377,48,38.0,3588.923962741996,94.44536744057883,6,90,1,9,1,0,0,0,1,0,0,0.5703671070130698,22.73108278835278,10,6.218309201240777
8,240.0,16,108,18,0.1246133856783273,3.580901898020953,46,26.0,4166.328925480645,160.24342021079403,13,90,3,1,0,1,0,0,0,0,0,0.371085091581986,57.17438770195672,4,2.872615277667791
77,62.0,8,468,16,0.6524759555072321,6.036551700802515,55,11.0,3716.180270960223,337.834570087293,10,65,0,9,1,1,0,0,1,0,1,0.42229806080737753,39.22847176135281,9,7.707654607916288
72,242.0,40,20,15,0.0527197663345011,3.514106718381039,0,26.0,4234.340238106814,162.85923992718514,19,32,4,3,0,0,0,1,0,0,0,0.7786164146412594,84.92664517312674,7,1.957454160793726
87,167.0,40,94,14,0.4461704378126965,4.139833749447614,11,17.0,328.693202971709,19.33489429245347,8,79,3,0,1,0,0,1,0,0,1,0.7639716391269187,2.7757818169768353,3,3.011800642258877
43,278.0,45,414,7,0.5539794872200806,9.308518405787614,4,24.0,167.78399080494512,6.990999616872713,18,116,4,0,1,1,0,0,1,0,0,0.7281773437052941,3.188068478302509,4,8.802555796080181
1,30.0,2,223,18,0.2979549313168654,2.859788664025348,23,28.0,1299.917832820974,46.42563688646335,3,21,1,7,1,0,0,1,0,0,1,0.04638563644774825,4.116629410746017,8,3.664363269888425
51,62.0,30,182,7,0.4550756355203844,8.866982062232474,5,35.0,4504.323759702055,128.69496456291586,17,18,3,6,1,0,0,0,1,1,0,0.45194143330789294,80.83196500095235,9,6.257138325705415
24,284.0,30,400,17,0.1635537945301873,1.2741202726344714,24,31.0,4120.05966241003,132.90515040032355,8,94,2,7,1,0,0,0,0,0,1,0.5655929991333719,34.79349920345576,9,4.645076168381364
99,290.0,12,218,15,0.3041238494680361,1.817888845326836,0,13.0,3416.809215998605,262.83147815373883,10,60,1,3,1,0,0,0,1,0,0,0.7644392874206538,36.06827281527377,4,3.0933131601383677
24,223.0,10,457,19,0.621106324910203,8.692075372458373,24,35.0,3506.7857505241823,100.1938785864052,2,13,0,5,1,0,0,0,0,0,0,0.3819400061636087,7.403615312343645,5,8.925196002862453
17,40.0,44,391,18,0.3018000558611551,6.675004278182758,0,16.0,3636.085641598481,227.25535259990505,12,24,0,2,0,0,0,0,1,0,0,0.37820840305312353,46.05957919574774,2,7.255337810434065
5,192.0,11,73,9,0.8997430784088717,7.725125242355952,31,0.0,4713.587475418887,314.2391650279258,6,30,4,7,1,0,0,1,0,0,1,0.2801910994457578,29.854337468891096,11,4.59402554702968
20,32.0,15,267,16,0.6284069576409897,2.8847590373966883,41,43.0,4162.633850014712,96.80543837243516,2,2,4,3,1,0,0,0,1,0,0,0.2047518389133296,8.788258509104029,7,4.11773022010115
21,41.0,16,341,12,0.4386490184359845,5.833751100310932,41,18.0,3120.718031264967,173.37322395916485,3,83,2,2,1,1,0,1,0,0,0,0.22394479226777364,9.882808978988791,4,6.333709217490135
58,83.0,17,130,12,0.0387569355541824,7.634973012141743,2,47.0,3331.920021933131,70.89191536027938,17,111,2,3,1,0,0,0,1,0,1,0.4217026589697397,59.79269185940716,5,5.1200917164917135
31,19.0,26,307,6,0.4995483352046712,6.645827233092363,48,37.0,1076.5639076849986,29.09632182932429,7,108,0,5,1,1,0,0,1,0,0,0.3034997438724147,7.9550419088523405,5,6.399065921155399
11,63.0,2,475,9,0.7647762421250892,5.245288902020885,18,48.0,3290.0209375297995,68.54210286520416,5,111,3,6,1,1,1,0,0,0,1,0.11990004474476525,17.364939808046344,9,7.382163489086595
52,61.0,12,63,1,0.2655575980124136,9.638054077939431,59,48.0,2129.148271968108,44.35725566600225,1,25,0,6,1,0,0,1,0,0,0,0.34477441123403857,2.2475560057007815,6,5.4502895640198155
15,157.0,26,340,3,0.8067735696487673,7.085416001081008,42,49.0,773.2797343226612,15.781219067809412,8,50,0,3,0,1,1,0,0,0,0,0.3773148176874885,6.530271409823674,3,6.949521627795013
83,169.0,23,281,5,0.2518067660508815,9.16975720217114,28,41.0,4033.9500680404058,98.389026049766,12,14,2,7,1,0,0,1,0,0,1,0.6457350792754519,51.09946820419707,9,7.400509863610621
7,23.0,18,250,17,0.8237463879508005,7.567934604163131,49,27.0,2556.1330280176967,94.67159363028506,14,6,4,6,1,1,1,0,0,0,0,0.16156383299240443,37.77601165583969,10,6.288977322121646
28,187.0,32,252,5,0.0852683416116774,7.619171757379148,1,35.0,4887.350958030213,139.63859880086324,16,76,2,1,1,0,0,0,0,0,1,0.49667509853845254,82.5463976731654,3,6.334635978889975
51,151.0,49,27,16,0.8661837088690295,1.720164427819114,8,45.0,1415.5799788278796,31.457332862841767,10,84,2,7,0,1,0,0,1,0,0,0.6575656227830141,14.943042365121117,9,1.1306232960738856
58,31.0,38,492,13,0.4991864509333305,4.235181596685492,55,35.0,2408.543860402333,68.81553886863809,15,87,2,8,0,1,0,1,0,0,0,0.49810017449769,38.13734315532506,10,7.047450517781623
5,39.0,47,196,10,0.296537589620262,8.725324660476925,16,28.0,2245.497318797652,80.19633281420185,15,30,0,4,1,1,0,1,0,1,0,0.3470875570254452,35.55563309818374,4,6.326590185949885
5,200.0,3,355,18,0.2651132504151487,3.093434759338804,59,39.0,612.6898169385678,15.709995306117122,10,30,3,3,1,0,0,0,1,0,1,0.23923826346186594,6.467631662021783,6,5.103831608126316
94,269.0,38,153,1,0.4320105589303626,2.039552795408196,45,38.0,2136.31524136559,56.21882214119973,7,38,0,3,1,0,0,1,0,0,1,0.882350706574309,15.785850848490302,3,2.552842529968627
96,151.0,3,271,2,0.999049498103645,3.934954509749141,35,9.0,1444.8917475404153,160.54352750449058,3,58,1,3,0,0,0,1,0,0,0,0.5577511515399715,4.57573833752326,4,4.682908116598018
8,68.0,30,450,10,0.2203273934375825,2.983940964033525,16,12.0,809.9991521210026,67.49992934341688,2,94,2,5,1,1,1,0,0,0,1,0.2842241264601513,1.7100908216967703,7,6.000988518088907
64,273.0,1,373,5,0.1032166488789996,9.327593753138396,48,15.0,1417.956364340335,94.53042428935568,6,41,2,3,1,1,0,1,0,0,0,0.5386213510437113,8.98087667576728,5,8.401271826468998
10,21.0,30,440,13,0.5850351687186619,8.81169977801918,11,21.0,1173.925939419296,55.90123521044267,9,94,1,6,0,1,0,0,0,0,0,0.2451477439055079,11.152900420860695,7,8.814667524280132
38,151.0,45,248,18,0.4885424664402571,5.497149072546137,59,35.0,3673.026919719332,104.9436262776952,10,57,2,6,1,1,0,0,0,1,0,0.5805505743393942,38.77293949511977,8,5.233544476152828
96,299.0,32,313,15,0.5241962710633074,1.552094870354812,19,42.0,163.56813951320888,3.894479512219259,4,36,2,4,0,1,0,0,1,0,0,0.8837971552257267,0.6906584367924612,6,3.9123199802675863
92,257.0,28,307,6,0.6669354175572171,7.431061114838407,49,33.0,3091.1391120869744,93.67088218445376,3,64,2,4,1,0,0,1,0,1,0,0.8010052749183184,9.789137328710744,6,6.791682862028422
